1.000000e-06 5.091025e-04 8.190416e-04 7.675133e-11 
1.149757e-06 6.127109e-04 9.409642e-04 7.675133e-11 
1.321941e-06 7.373144e-04 1.080911e-03 7.675133e-11 
1.519911e-06 8.871330e-04 1.241506e-03 7.675133e-11 
1.747528e-06 1.067222e-03 1.425743e-03 7.675133e-11 
2.009233e-06 1.283631e-03 1.637033e-03 7.675133e-11 
2.310130e-06 1.543595e-03 1.879258e-03 7.675133e-11 
2.656088e-06 1.935078e-03 2.156827e-03 7.675133e-11 
3.053856e-06 2.230456e-03 2.474740e-03 7.675133e-11 
3.511192e-06 2.679880e-03 2.838654e-03 7.675133e-11 
4.037017e-06 3.218730e-03 3.254956e-03 7.675133e-11 
4.641589e-06 3.864314e-03 3.730834e-03 7.675133e-11 
5.336699e-06 4.637167e-03 4.274353e-03 7.675133e-11 
6.135907e-06 5.561558e-03 4.894527e-03 7.675133e-11 
7.054802e-06 6.666075e-03 5.601387e-03 7.675133e-11 
8.111308e-06 7.984291e-03 6.406033e-03 7.675133e-11 
9.326033e-06 9.555481e-03 7.320684e-03 7.675133e-11 
1.072267e-05 1.142540e-02 8.358686e-03 7.675133e-11 
1.232847e-05 1.364707e-02 9.534498e-03 7.675133e-11 
1.417474e-05 1.628162e-02 1.086363e-02 7.675133e-11 
1.629751e-05 1.939900e-02 1.236253e-02 7.675133e-11 
1.873817e-05 2.307876e-02 1.404838e-02 7.675133e-11 
2.154435e-05 2.741047e-02 1.593881e-02 7.675133e-11 
2.477076e-05 3.249407e-02 1.805153e-02 7.675133e-11 
2.848036e-05 3.843980e-02 2.040382e-02 7.675133e-11 
3.274549e-05 4.536757e-02 2.301192e-02 7.675133e-11 
3.764936e-05 5.340594e-02 2.589027e-02 7.675133e-11 
4.328761e-05 6.269019e-02 2.905066e-02 7.675133e-11 
4.977024e-05 7.335974e-02 3.250129e-02 7.675133e-11 
5.722368e-05 8.555462e-02 3.624579e-02 7.675133e-11 
6.579332e-05 9.941125e-02 4.028225e-02 7.675133e-11 
7.564633e-05 1.150574e-01 4.460236e-02 7.675133e-11 
8.697490e-05 1.326066e-01 4.919073e-02 7.675133e-11 
1.000000e-04 1.521529e-01 5.402450e-02 7.675133e-11 
1.149757e-04 1.737651e-01 5.907329e-02 7.675133e-11 
1.321941e-04 1.974824e-01 6.429964e-02 7.675133e-11 
1.519911e-04 2.233113e-01 6.965989e-02 7.675133e-11 
1.747528e-04 2.512238e-01 7.510543e-02 7.675133e-11 
2.009233e-04 2.811571e-01 8.058446e-02 7.675133e-11 
2.310130e-04 3.130203e-01 8.604388e-02 7.675133e-11 
2.656088e-04 3.466903e-01 9.143134e-02 7.675133e-11 
3.053856e-04 3.820269e-01 9.669723e-02 7.675133e-11 
3.511192e-04 4.188750e-01 1.017964e-01 7.675133e-11 
4.037017e-04 4.570733e-01 1.066898e-01 7.675133e-11 
4.641589e-04 4.964624e-01 1.113450e-01 7.675133e-11 
5.336699e-04 5.368907e-01 1.157372e-01 7.675133e-11 
6.135907e-04 5.782210e-01 1.198491e-01 7.675133e-11 
7.054802e-04 6.203340e-01 1.236705e-01 7.675133e-11 
8.111308e-04 6.631321e-01 1.271980e-01 7.675133e-11 
9.326033e-04 7.065400e-01 1.304339e-01 7.675133e-11 
1.072267e-03 7.505058e-01 1.333851e-01 7.675133e-11 
1.232847e-03 7.949997e-01 1.360627e-01 7.675133e-11 
1.417474e-03 8.400129e-01 1.384805e-01 7.675133e-11 
1.629751e-03 8.855553e-01 1.406544e-01 7.675133e-11 
1.873817e-03 9.316536e-01 1.426014e-01 7.675133e-11 
2.154435e-03 9.783487e-01 1.443391e-01 7.675133e-11 
2.477076e-03 1.025694e+00 1.458853e-01 7.675133e-11 
2.848036e-03 1.073752e+00 1.472573e-01 7.675133e-11 
3.274549e-03 1.122594e+00 1.484718e-01 7.675133e-11 
3.764936e-03 1.172298e+00 1.495445e-01 7.675133e-11 
4.328761e-03 1.222946e+00 1.504901e-01 7.675133e-11 
4.977024e-03 1.274625e+00 1.513223e-01 7.675133e-11 
5.722368e-03 1.327423e+00 1.520537e-01 7.675133e-11 
6.579332e-03 1.381433e+00 1.526955e-01 7.675133e-11 
7.564633e-03 1.436746e+00 1.532582e-01 7.675133e-11 
8.697490e-03 1.493457e+00 1.537509e-01 7.675133e-11 
1.000000e-02 1.551662e+00 1.541819e-01 7.675133e-11 
1.149757e-02 1.611456e+00 1.545588e-01 7.675133e-11 
1.321941e-02 1.672935e+00 1.548879e-01 7.675133e-11 
1.519911e-02 1.736197e+00 1.551751e-01 7.675133e-11 
1.747528e-02 1.801337e+00 1.554255e-01 7.675133e-11 
2.009233e-02 1.868455e+00 1.556436e-01 7.675133e-11 
2.310130e-02 1.937648e+00 1.558332e-01 7.675133e-11 
2.656088e-02 2.009012e+00 1.559975e-01 7.675133e-11 
3.053856e-02 2.082644e+00 1.561392e-01 7.675133e-11 
3.511192e-02 2.158638e+00 1.562606e-01 7.675133e-11 
4.037017e-02 2.237085e+00 1.563631e-01 7.675133e-11 
4.641589e-02 2.318066e+00 1.564473e-01 7.675133e-11 
5.336699e-02 2.401652e+00 1.565131e-01 7.675133e-11 
6.135907e-02 2.487893e+00 1.565589e-01 7.675133e-11 
7.054802e-02 2.576805e+00 1.565812e-01 7.675133e-11 
8.111308e-02 2.668353e+00 1.565741e-01 7.675133e-11 
9.326033e-02 2.762413e+00 1.565275e-01 7.675133e-11 
1.072267e-01 2.858730e+00 1.564258e-01 7.675133e-11 
1.232847e-01 2.956837e+00 1.562444e-01 7.675133e-11 
1.417474e-01 3.055935e+00 1.559463e-01 7.675133e-11 
1.629751e-01 3.154719e+00 1.554751e-01 7.675133e-11 
1.873817e-01 3.251101e+00 1.547471e-01 7.675133e-11 
2.154435e-01 3.341831e+00 1.536385e-01 7.675133e-11 
2.477076e-01 3.421958e+00 1.519711e-01 7.675133e-11 
2.848036e-01 3.484161e+00 1.494942e-01 7.675133e-11 
3.274549e-01 3.518061e+00 1.458717e-01 7.675133e-11 
3.764936e-01 3.509814e+00 1.406828e-01 7.675133e-11 
4.328761e-01 3.442682e+00 1.334613e-01 7.675133e-11 
4.977024e-01 3.299564e+00 1.237980e-01 7.675133e-11 
5.722368e-01 3.068322e+00 1.115218e-01 7.675133e-11 
6.579332e-01 2.749140e+00 9.691302e-02 7.675133e-11 
7.564633e-01 2.360267e+00 8.082021e-02 7.675133e-11 
8.697490e-01 1.936824e+00 6.453227e-02 7.675133e-11 
1.000000e+00 1.520847e+00 4.940000e-02 7.675133e-11 
