1.000000e-06 4.389553e-03 8.190416e-04 7.675133e-11 
1.149757e-06 5.042982e-03 9.409642e-04 7.675133e-11 
1.321941e-06 5.793008e-03 1.080911e-03 7.675133e-11 
1.519911e-06 6.653697e-03 1.241506e-03 7.675133e-11 
1.747528e-06 7.641093e-03 1.425743e-03 7.675133e-11 
2.009233e-06 8.773478e-03 1.637033e-03 7.675133e-11 
2.310130e-06 1.007165e-02 1.879258e-03 7.675133e-11 
2.656088e-06 1.155925e-02 2.156827e-03 7.675133e-11 
3.053856e-06 1.326306e-02 2.474740e-03 7.675133e-11 
3.511192e-06 1.521342e-02 2.838654e-03 7.675133e-11 
4.037017e-06 1.744454e-02 3.254956e-03 7.675133e-11 
4.641589e-06 1.999495e-02 3.730834e-03 7.675133e-11 
5.336699e-06 2.290787e-02 4.274353e-03 7.675133e-11 
6.135907e-06 2.623162e-02 4.894527e-03 7.675133e-11 
7.054802e-06 3.001995e-02 5.601387e-03 7.675133e-11 
8.111308e-06 3.433235e-02 6.406033e-03 7.675133e-11 
9.326033e-06 3.923432e-02 7.320684e-03 7.675133e-11 
1.072267e-05 4.479736e-02 8.358686e-03 7.675133e-11 
1.232847e-05 5.109899e-02 9.534498e-03 7.675133e-11 
1.417474e-05 5.822234e-02 1.086363e-02 7.675133e-11 
1.629751e-05 6.625552e-02 1.236253e-02 7.675133e-11 
1.873817e-05 7.529063e-02 1.404838e-02 7.675133e-11 
2.154435e-05 8.542218e-02 1.593881e-02 7.675133e-11 
2.477076e-05 9.674509e-02 1.805153e-02 7.675133e-11 
2.848036e-05 1.093520e-01 2.040382e-02 7.675133e-11 
3.274549e-05 1.233299e-01 2.301192e-02 7.675133e-11 
3.764936e-05 1.387562e-01 2.589027e-02 7.675133e-11 
4.328761e-05 1.556941e-01 2.905066e-02 7.675133e-11 
4.977024e-05 1.741877e-01 3.250129e-02 7.675133e-11 
5.722368e-05 1.942563e-01 3.624579e-02 7.675133e-11 
6.579332e-05 2.158899e-01 4.028225e-02 7.675133e-11 
7.564633e-05 2.390440e-01 4.460236e-02 7.675133e-11 
8.697490e-05 2.636362e-01 4.919073e-02 7.675133e-11 
1.000000e-04 2.895440e-01 5.402450e-02 7.675133e-11 
1.149757e-04 3.166051e-01 5.907329e-02 7.675133e-11 
1.321941e-04 3.446187e-01 6.429964e-02 7.675133e-11 
1.519911e-04 3.733513e-01 6.965989e-02 7.675133e-11 
1.747528e-04 4.025428e-01 7.510543e-02 7.675133e-11 
2.009233e-04 4.319162e-01 8.058446e-02 7.675133e-11 
2.310130e-04 4.611874e-01 8.604388e-02 7.675133e-11 
2.656088e-04 4.900771e-01 9.143134e-02 7.675133e-11 
3.053856e-04 5.183203e-01 9.669723e-02 7.675133e-11 
3.511192e-04 5.456767e-01 1.017964e-01 7.675133e-11 
4.037017e-04 5.719380e-01 1.066898e-01 7.675133e-11 
4.641589e-04 5.969332e-01 1.113450e-01 7.675133e-11 
5.336699e-04 6.205317e-01 1.157372e-01 7.675133e-11 
6.135907e-04 6.426438e-01 1.198491e-01 7.675133e-11 
7.054802e-04 6.632188e-01 1.236705e-01 7.675133e-11 
8.111308e-04 6.822426e-01 1.271980e-01 7.675133e-11 
9.326033e-04 6.997327e-01 1.304339e-01 7.675133e-11 
1.072267e-03 7.157334e-01 1.333851e-01 7.675133e-11 
1.232847e-03 7.303112e-01 1.360627e-01 7.675133e-11 
1.417474e-03 7.435493e-01 1.384805e-01 7.675133e-11 
1.629751e-03 7.555474e-01 1.406544e-01 7.675133e-11 
1.873817e-03 7.663979e-01 1.426014e-01 7.675133e-11 
2.154435e-03 7.762226e-01 1.443391e-01 7.675133e-11 
2.477076e-03 7.851301e-01 1.458853e-01 7.675133e-11 
2.848036e-03 7.932342e-01 1.472573e-01 7.675133e-11 
3.274549e-03 8.006486e-01 1.484718e-01 7.675133e-11 
3.764936e-03 8.074860e-01 1.495445e-01 7.675133e-11 
4.328761e-03 8.138584e-01 1.504901e-01 7.675133e-11 
4.977024e-03 8.198765e-01 1.513223e-01 7.675133e-11 
5.722368e-03 8.256505e-01 1.520537e-01 7.675133e-11 
6.579332e-03 8.312907e-01 1.526955e-01 7.675133e-11 
7.564633e-03 8.369077e-01 1.532582e-01 7.675133e-11 
8.697490e-03 8.426134e-01 1.537509e-01 7.675133e-11 
1.000000e-02 8.485215e-01 1.541819e-01 7.675133e-11 
1.149757e-02 8.547480e-01 1.545588e-01 7.675133e-11 
1.321941e-02 8.614116e-01 1.548879e-01 7.675133e-11 
1.519911e-02 8.686332e-01 1.551751e-01 7.675133e-11 
1.747528e-02 8.765361e-01 1.554255e-01 7.675133e-11 
2.009233e-02 8.852452e-01 1.556436e-01 7.675133e-11 
2.310130e-02 8.948853e-01 1.558332e-01 7.675133e-11 
2.656088e-02 9.055797e-01 1.559975e-01 7.675133e-11 
3.053856e-02 9.174482e-01 1.561392e-01 7.675133e-11 
3.511192e-02 9.306035e-01 1.562606e-01 7.675133e-11 
4.037017e-02 9.451487e-01 1.563631e-01 7.675133e-11 
4.641589e-02 9.611732e-01 1.564473e-01 7.675133e-11 
5.336699e-02 9.787508e-01 1.565131e-01 7.675133e-11 
6.135907e-02 9.979298e-01 1.565589e-01 7.675133e-11 
7.054802e-02 1.018734e+00 1.565812e-01 7.675133e-11 
8.111308e-02 1.041150e+00 1.565741e-01 7.675133e-11 
9.326033e-02 1.065123e+00 1.565275e-01 7.675133e-11 
1.072267e-01 1.090535e+00 1.564258e-01 7.675133e-11 
1.232847e-01 1.117183e+00 1.562444e-01 7.675133e-11 
1.417474e-01 1.144741e+00 1.559463e-01 7.675133e-11 
1.629751e-01 1.172695e+00 1.554751e-01 7.675133e-11 
1.873817e-01 1.200256e+00 1.547471e-01 7.675133e-11 
2.154435e-01 1.226218e+00 1.536385e-01 7.675133e-11 
2.477076e-01 1.248781e+00 1.519711e-01 7.675133e-11 
2.848036e-01 1.265311e+00 1.494942e-01 7.675133e-11 
3.274549e-01 1.272103e+00 1.458717e-01 7.675133e-11 
3.764936e-01 1.264251e+00 1.406828e-01 7.675133e-11 
4.328761e-01 1.235854e+00 1.334613e-01 7.675133e-11 
4.977024e-01 1.180923e+00 1.237980e-01 7.675133e-11 
5.722368e-01 1.095268e+00 1.115218e-01 7.675133e-11 
6.579332e-01 9.790763e-01 9.691302e-02 7.675133e-11 
7.564633e-01 8.389085e-01 8.082021e-02 7.675133e-11 
8.697490e-01 6.872232e-01 6.453227e-02 7.675133e-11 
1.000000e+00 5.388331e-01 4.940000e-02 7.675133e-11 
